lat,lon,l3_OSM,l4_OSM
-34.5923182,-58.4438625,Villa Crespo,
-34.5923182,-58.4438625,Villa Crespo,
-34.6034906,-58.4970122,Villa del Parque,
-34.5830435,-58.4946487,Villa Pueyrredón,
-34.5859065,-58.4974782,Villa Pueyrredón,
-34.5871247,-58.5012811,Villa Pueyrredón,
-34.5804893,-58.4950567,Villa Pueyrredón,
-34.6162996,-58.4069131,Balvanera,Once
-34.627725,-58.421825,Boedo,
-34.5577257,-58.4803445,Coghlan,
-34.617985,-58.524608,Villa Real,
-34.5957203,-58.4532069,Chacarita,
-34.5645896,-58.4975627,Villa Urquiza,
-34.6012174,-58.3792776,San Nicolás,
-34.634493,-58.3639259,La Boca,
-34.6232178,-58.4070911,San Cristóbal,
-34.6244463241,-58.4148654926,Boedo,
-34.6301755,-58.4587608,Flores,
-34.627275,-58.459282,Flores,
-34.6343017,-58.469886,Flores,
-34.591896,-58.377083,Retiro,
-34.6123095,-58.4127482,Balvanera,Once
-34.610765,-58.4147571,Almagro,Once
-34.6024297,-58.4298648,Almagro,
-34.6073523,-58.4172499,Almagro,
-34.6005631,-58.425292,Almagro,
-34.561637,-58.468205,Coghlan,
-34.5628218,-58.4720119,Coghlan,
-34.5813304,-58.4093474,Palermo,Palermo Norte
-34.57363,-58.4323608,Palermo,Las Cañitas
-34.578539,-58.428114,Palermo,Palermo Pacífico
-34.5953281,-58.3996402,Recoleta,
-34.577529,-58.42484,Palermo,Palermo Pacífico
-34.5966731,-58.4176202,Palermo,
-34.5792656624,-58.4326207619,Palermo,Palermo Hollywood
-34.5954596,-58.4162204,Palermo,
-34.5863439,-58.4400986,Palermo,Palermo Hollywood
-34.5890203,-58.4297442,Palermo,Palermo Soho
-34.58232,-58.4133668,Palermo,Palermo Botánico
-34.5913908255,-58.4178117116,Palermo,Alto Palermo
-34.5646144,-58.4565548,Belgrano,
-34.5680328,-58.4477498,Palermo,
-34.571728,-58.444457,Colegiales,
-34.570931,-58.447848,Colegiales,
-34.6056626,-58.3894828,San Nicolás,
-34.6104107,-58.3914558,Monserrat,
-34.6096770327,-58.4019219005,Balvanera,Once
-34.6285808,-58.4793524,Floresta,
-34.6188776,-58.5019937,Monte Castro,
-34.6037123,-58.4661867,Villa General Mitre,
-34.591075,-58.398509,Recoleta,
-34.5549971,-58.4921512,Saavedra,
-34.6175028,-58.4041972,Balvanera,
-34.6143316,-58.4452046,Caballito,
-34.620458,-58.4403654,Caballito,
-34.6244601,-58.4463125,Caballito,
-34.6209193,-58.4459334,Caballito,
-34.6253295,-58.4461528,Caballito,
-34.624139,-58.4499878,Caballito,
-34.6224437,-58.4278704,Caballito,
-34.6230118,-58.4362423,Caballito,
-34.5788079,-58.45635,Chacarita,
-34.571728,-58.444457,Colegiales,
-34.5914732,-58.4188378,Palermo,Alto Palermo
-34.5921579,-58.4358078,Villa Crespo,
-34.6044372,-58.458551,Villa Crespo,
-34.6729225,-58.4810744,Villa Lugano,
-34.6259358,-58.3925602,San Cristóbal,
-34.6271201,-58.3870936,Constitución,
-34.625192,-58.404372,San Cristóbal,
-34.6245418,-58.4072662,San Cristóbal,
-34.5754338,-58.4725369,Villa Urquiza,
-34.5705179,-58.4914578,Villa Urquiza,
-34.570109,-58.4898558,Villa Urquiza,
-34.5715489,-58.4873656,Villa Urquiza,
-34.5839686,-58.4756756,Parque Chas,
-34.630667,-58.426956,Parque Chacabuco,
-34.6395113,-58.4335317,Parque Chacabuco,
-34.6395113,-58.4335317,Parque Chacabuco,
-34.6304001,-58.3983436,Parque Patricios,
-34.6428014,-58.420249,Nueva Pompeya,
-34.606299,-58.431463,Caballito,
-34.6018262,-58.4369967,Villa Crespo,
-34.6259029,-58.3782227,Constitución,
-34.606179,-58.399932,Balvanera,Once
-34.583192,-58.413599,Palermo,Palermo Botánico
-34.591521,-58.425283,Palermo,Palermo Soho
-34.58313751,-58.41146088,Palermo,Palermo Botánico
-34.599609,-58.396221,Recoleta,
-34.595753,-58.384449,Retiro,
-34.592557,-58.402856,Recoleta,
-34.595876,-58.499484,Agronomía,
-34.574679,-58.450474,Colegiales,
-34.597592,-58.441858,Villa Crespo,
-34.60753632,-58.46047974,Caballito,
-34.57763672,-58.49623871,Villa Urquiza,
-34.57763672,-58.49623871,Villa Urquiza,
-34.57763672,-58.49623871,Villa Urquiza,
-34.57763672,-58.49623871,Villa Urquiza,
-34.57763672,-58.49623871,Villa Urquiza,
-34.57763672,-58.49623871,Villa Urquiza,
-34.62973,-58.4613764,Flores,
-34.5511514,-58.4542819,Núñez,
-34.5736262,-58.4385378,Palermo,Las Cañitas
-34.5756954,-58.4407407,Palermo,Palermo Hollywood
-34.5821537,-58.4469553,Chacarita,
-34.66322563,-58.50560966,Mataderos,
-34.6560026,-58.509493,Mataderos,Naon
-34.5680908,-58.4353833,Palermo,Las Cañitas
-34.6377,-58.4002,Parque Patricios,
-34.634589,-58.3994661,Parque Patricios,
-34.60399628,-58.48103333,Villa del Parque,
-34.58478546,-58.5033989,Villa Pueyrredón,
-34.6171537866,-58.406701119,Balvanera,
-34.6387459,-58.4794507,Parque Avellaneda,
-34.583635,-58.460395,Chacarita,
-34.568959,-58.505912,Villa Urquiza,
-34.593822,-58.455681,Chacarita,
-34.593822,-58.455681,Chacarita,
-34.563612,-58.460975,Belgrano,Belgrano R
-34.5770921,-58.4537102,Colegiales,
-34.5444416,-58.4696279,Núñez,
-34.6011715,-58.4299316,Almagro,
-34.5872222,-58.4266667,Palermo,Palermo Soho
-34.586187,-58.412677,Palermo,Alto Palermo
-34.5772975,-58.4230605,Palermo,Palermo Pacífico
-34.5669454,-58.4312779,Palermo,Las Cañitas
-34.5808503,-58.4040504,Palermo,Palermo Norte
-34.582152,-58.43301,Palermo,Palermo Hollywood
-34.588,-58.4146,Palermo,Alto Palermo
-34.5680293,-58.4514975,Colegiales,
-34.593378,-58.3960292,Recoleta,
-34.60717,-58.405912,Balvanera,Once
-34.62227631,-58.43815994,Caballito,
-34.58368683,-58.44724655,Chacarita,
-34.6387173,-58.4986118,Villa Luro,
-34.5930227,-58.4030223,Recoleta,
-34.5924019,-58.4012937,Recoleta,
-34.5942008,-58.3983247,Recoleta,
-34.571461,-58.432034,Palermo,Las Cañitas
-34.62153,-58.3617522,Puerto Madero,
-34.58156204,-58.49394989,Villa Pueyrredón,
-34.5944256,-58.44543,Villa Crespo,
-34.61179,-58.453889,Caballito,
-34.563005,-58.453674,Belgrano,Barrio Chino
-34.562417,-58.465597,Belgrano,
-34.610339,-58.395797,Balvanera,
-34.62501526,-58.50836182,Monte Castro,
-34.6212132,-58.4329093,Caballito,
-34.5570162,-58.4477912,Belgrano,Barrio Chino
-34.609279,-58.389921,San Nicolás,
-34.556153,-58.478487,Saavedra,
-34.627173,-58.444819,Caballito,
-34.5806624,-58.5075369,Villa Pueyrredón,Barrio Albarellos
-34.5816829,-58.4037382,Palermo,Barrio Parque
-34.583416,-58.422545,Palermo,Palermo Soho
-34.5876709132,-58.4227242614,Palermo,Palermo Soho
-34.5669431785,-58.462734627,Belgrano,Belgrano R
-34.5749756,-58.4503086,Colegiales,
-34.5861928,-58.3872483,Recoleta,
-34.5635240786,-58.4409512557,Palermo,
-34.6035313,-58.4353376,Villa Crespo,
-34.5965895,-58.442685,Villa Crespo,
-34.5852365,-58.4698061,Villa Ortúzar,
-34.665075,-58.4413413,Villa Soldati,
-34.5532462,-58.4586386,Núñez,
-34.552056,-58.492141,Saavedra,
-34.5510019,-58.4718659,Saavedra,
-34.5599549,-58.4686134,Coghlan,
-34.5748729,-58.4571076,Colegiales,
-34.594615,-58.393933,Recoleta,
-34.672438,-58.4833366,Villa Lugano,
-34.6184887,-58.4089219,Balvanera,
-34.6183023,-58.4660996,Flores,
-34.6276147,-58.4633003,Flores,
-34.561637,-58.468205,Coghlan,
-34.5898158,-58.4117289,Palermo,Alto Palermo
-34.5686488,-58.4323794,Palermo,Las Cañitas
-34.5898158,-58.4117289,Palermo,Alto Palermo
-34.5820576,-58.4274526,Palermo,Palermo Soho
-34.5898158,-58.4117289,Palermo,Alto Palermo
-34.5670212,-58.4312954,Palermo,Las Cañitas
-34.5652932,-58.4523438,Belgrano,Barrio Chino
-34.556303,-58.4482373,Belgrano,Barrio Chino
-34.5747031,-58.4378511,Palermo,Las Cañitas
-34.619304737,-58.4997946892,Monte Castro,
-34.587732,-58.402323,Recoleta,
-34.5549971,-58.4921512,Saavedra,
-34.6213406,-58.4562205,Flores,
-34.6212145,-58.4465086,Caballito,
-34.5770921,-58.4537102,Colegiales,
-34.591075,-58.410845,Recoleta,
-34.5919765,-58.3957134,Recoleta,
-34.5904748,-58.3952449,Recoleta,La Isla
-34.598574,-58.439268,Villa Crespo,
-34.599158,-58.5029263,Villa Devoto,
-34.6250352,-58.3638687,La Boca,
-34.573395,-58.482792,Villa Urquiza,
-34.6295955,-58.4412868,Parque Chacabuco,
-34.6026485,-58.4949842,Villa del Parque,
-34.611859,-58.5070094,Villa Devoto,
-34.601271,-58.3771449,San Nicolás,
-34.566588,-58.43432,Palermo,Las Cañitas
-34.58599854,-58.41600037,Palermo,Alto Palermo
-34.614149,-58.3931317,Balvanera,
-34.57763672,-58.49623871,Villa Urquiza,
-34.57754517,-58.49623489,Villa Urquiza,
-34.60948181,-58.4969635,Villa del Parque,
-34.571339,-58.4418181,Palermo,Las Cañitas
-34.5592713,-58.4673589,Belgrano,
-34.5908872,-58.498233,Agronomía,
-34.5750472037,-58.4716634067,Villa Ortúzar,
-34.61726761,-58.37588501,San Telmo,
-34.5749942,-58.4716795,Villa Ortúzar,
-34.5749942,-58.4716795,Villa Ortúzar,
-34.5677162,-58.4984611,Villa Urquiza,
-34.6220932,-58.48438644,Villa Santa Rita,
-34.60846329,-58.48759079,Villa del Parque,
-34.6375190092,-58.4594370968,Flores,
-34.58602,-58.403875,Recoleta,
-34.600822,-58.385578,San Nicolás,
-34.582705,-58.440498,Palermo,Palermo Hollywood
-34.603484,-58.473313,La Paternal,
-34.557444,-58.488172,Saavedra,
-34.631791,-58.513233,Versalles,
-34.6050682,-58.4849978,Villa del Parque,
-34.589634,-58.409723,Recoleta,
-34.611972,-58.3610582,Puerto Madero,
-34.603484,-58.473313,La Paternal,
-34.638537,-58.468917,Flores,
-34.6159661,-58.4301862,Caballito,
-34.587221,-58.4229793,Palermo,Palermo Soho
-34.563719,-58.449719,Belgrano,Barrio Chino
-34.6155976,-58.4300713,Caballito,
-34.6284346,-58.4371796,Caballito,
-34.63000107,-58.37200165,Barracas,
-34.61726761,-58.37588501,San Telmo,
-34.56773758,-58.43028259,Palermo,Las Cañitas
-34.617675,-58.371708,San Telmo,
-34.6107438,-58.4772978,Villa General Mitre,
-34.57906,-58.411572,Palermo,Palermo Botánico
-34.58923,-58.409889,Recoleta,
-34.5865813,-58.4517158,Chacarita,
-34.5622409,-58.4427059,Belgrano,Barrio Chino
-34.6123383,-58.360972,Puerto Madero,
-34.6427944,-58.4640406,Flores,
-34.569888,-58.46920729,Belgrano,Belgrano R
-34.5648397,-58.4377431,Palermo,Las Cañitas
-34.5699,-58.4416,Palermo,
-34.5865813,-58.4517158,Chacarita,
-34.60789108,-58.52254868,Villa Devoto,
-34.5470396397,-58.4504479951,Belgrano,Barrio River
-34.6331883,-58.5022552,Villa Luro,
-34.5630908916,-58.4465654482,Belgrano,Barrio Chino
-34.6331883,-58.5022552,Villa Luro,
-34.5507458,-58.4449402,Belgrano,Bajo Belgrano
-34.6004412,-58.4590446,La Paternal,
-34.55607224,-58.4738884,Coghlan,
-34.59671783,-58.43835449,Villa Crespo,
-34.6013755473,-58.3705913475,San Nicolás,
-34.583584,-58.421156,Palermo,Alto Palermo
-34.579513,-58.433007,Palermo,Palermo Hollywood
-34.5629158,-58.46153641,Belgrano,Belgrano R
-34.621275,-58.36148,Puerto Madero,
-34.5995436,-58.420489,Almagro,
-34.5816987,-58.4335472,Palermo,Palermo Hollywood
-34.5843901,-58.4381869,Palermo,Palermo Hollywood
-34.6372265,-58.4807676,Vélez Sarsfield,
-34.6213212,-58.419223,Boedo,
-34.5947209,-58.4442897,Villa Crespo,
-34.6372265,-58.4807676,Vélez Sarsfield,
-34.5515394103,-58.4528604688,Belgrano,Barrio Chino
-34.5941873,-58.414699,Palermo,
-34.5714562,-58.4494412,Colegiales,
-34.6244262,-58.3973636,San Cristóbal,
-34.5861484,-58.4110534,Palermo,Alto Palermo
-34.6281806,-58.4294834,Parque Chacabuco,
-34.5801132,-58.4077113,Palermo,Palermo Norte
-34.6111047,-58.3867136,Monserrat,
-34.5992940236,-58.3874078555,Recoleta,
-34.6029249,-58.3895904,San Nicolás,
-34.601852842,-58.3706253895,San Nicolás,
-34.6000112,-58.383326,San Nicolás,
-34.5819728,-58.4078361,Palermo,Palermo Norte
-34.5891344148,-58.4156576687,Palermo,Alto Palermo
-34.5539033689,-58.4496286386,Belgrano,Barrio Chino
-34.6029249,-58.3895904,San Nicolás,
-34.5962143,-58.4445793,Villa Crespo,
-34.5975903,-58.3773023,Retiro,
-34.5814151,-58.4088741,Palermo,Palermo Norte
-34.602077,-58.3751876,San Nicolás,
-34.6366571,-58.3931449,Parque Patricios,
-34.6442289,-58.485363,Parque Avellaneda,
-34.6198836,-58.5058651,Monte Castro,
-34.6227572,-58.3993153,San Cristóbal,
-34.6013110426,-58.4139808164,Almagro,
-34.5549752,-58.4567437,Belgrano,Barrio Chino
-34.5990776,-58.4257616,Almagro,
-34.5856223878,-58.4151580884,Palermo,Alto Palermo
-34.5778653383,-58.4057938464,Palermo,Palermo Norte
-34.5862807,-58.4015061,Recoleta,La Isla
-34.5871843,-58.4095851,Palermo,Alto Palermo
-34.5816987,-58.4335472,Palermo,Palermo Hollywood
-34.5765147205,-58.4382100386,Palermo,Palermo Hollywood
-34.5539033689,-58.4496286386,Belgrano,Barrio Chino
-34.5549752,-58.4567437,Belgrano,Barrio Chino
-34.5542459,-58.4574245,Belgrano,Barrio Chino
-34.5862807,-58.4015061,Recoleta,La Isla
-34.6227977,-58.4426887,Caballito,
-34.5895786,-58.4062962,Recoleta,
-34.5862807,-58.4015061,Recoleta,La Isla
-34.6160138,-58.3626716,Puerto Madero,
-34.6071561724,-58.4073967836,Balvanera,Once
-34.5476899,-58.4431707,Belgrano,Barrio River
-34.5848432742,-58.4226681602,Palermo,Palermo Soho
-34.5822862,-58.4060604,Palermo,Palermo Norte
-34.5789780173,-58.4326030624,Palermo,Palermo Hollywood
-34.585034915,-58.4225987114,Palermo,Palermo Soho
-34.583525,-58.4208926,Palermo,Alto Palermo
-34.5971095,-58.3935096,Recoleta,
-34.5970401,-58.3858293,Retiro,
-34.554242,-58.4915489,Saavedra,
-34.5719977,-58.4459038,Colegiales,
-34.5971095,-58.3935096,Recoleta,
-34.571712,-58.4791839,Villa Urquiza,
-34.571712,-58.4791839,Villa Urquiza,
-34.5715907482,-58.4788659862,Villa Urquiza,
-34.6176108,-58.5037416,Monte Castro,
-34.5991756,-58.4530244,Villa Crespo,
-34.60172372,-58.3906961405,San Nicolás,
-34.5469931,-58.459252,Núñez,
-34.5896061,-58.3802473,Retiro,
-34.5855073,-58.4156727,Palermo,Alto Palermo
-34.5601601132,-58.451093054,Belgrano,Barrio Chino
-34.5655808,-58.433678,Palermo,Las Cañitas
-34.5963968,-58.3829438,Retiro,
-34.5890467,-58.3847787,Retiro,
-34.5927935,-58.384974,Retiro,
-34.5904334,-58.3846662,Retiro,
-34.5957035,-58.3938391,Recoleta,
-34.5864457,-58.3972436,Recoleta,La Isla
-34.5936041,-58.387291,Retiro,
-34.554242,-58.4915489,Saavedra,
-34.5886037,-58.4008408,Recoleta,
-34.6001528,-58.4009787,Balvanera,
-34.60172372,-58.3906961405,San Nicolás,
-34.604273,-58.4512256,Villa Crespo,
-34.5920105,-58.3790914,Retiro,
-34.5755191,-58.401972,Palermo,Barrio Parque
-34.5778545,-58.4087962,Palermo,Palermo Norte
-34.5778545,-58.4087962,Palermo,Palermo Norte
-34.575068,-58.421446,Palermo,Palermo Pacífico
-34.568715,-58.4359273,Palermo,Las Cañitas
-34.5755191,-58.401972,Palermo,Barrio Parque
-34.568715,-58.4359273,Palermo,Las Cañitas
-34.5858475,-58.3942152,Recoleta,La Isla
-34.5917921127,-58.3792259491,Retiro,
-34.5904334,-58.3846662,Retiro,
-34.5916301,-58.3840292,Retiro,
-34.5858475,-58.3942152,Recoleta,La Isla
-34.6549081,-58.4140433,Nueva Pompeya,
-34.6244262,-58.3973636,San Cristóbal,
-34.630525,-58.4186285,Boedo,
-34.6198686,-58.3774138,Constitución,
-34.6195886,-58.3739051,San Telmo,
-34.6246911,-58.3782405,Constitución,
-34.6301403,-58.3873765,Constitución,
-34.6209534,-58.3797741,Constitución,
-34.6226073,-58.3755337,San Telmo,
-34.6262006,-58.3764138,Constitución,
-34.6502887,-58.3838355,Barracas,
-34.57581329,-58.46984863,Villa Ortúzar,
-34.61600113,-58.41574097,Almagro,
-34.60016632,-58.37966156,San Nicolás,
-34.63655472,-58.38943481,Barracas,
-34.60408783,-58.4642601,Villa General Mitre,
-34.63271713,-58.3890152,Constitución,
-34.63291931,-58.39027023,Constitución,
-34.58452606,-58.46960449,Villa Ortúzar,
-34.65631104,-58.38785934,Barracas,
-34.615413,-58.3973268,Balvanera,
-34.5844574,-58.46964645,Villa Ortúzar,
-34.5995856,-58.3714797,San Nicolás,
-34.6000821879,-58.3789563307,San Nicolás,
-34.5451579,-58.4630176,Núñez,
-34.633635,-58.513982,Liniers,
-34.64016342,-58.521698,Liniers,
-34.58894348,-58.40747833,Recoleta,
-34.6336937,-58.37543488,Barracas,
-34.62194061,-58.38863754,Constitución,
-34.63373184,-58.37539291,Barracas,
-34.62413025,-58.48167419,Villa Santa Rita,
-34.5978593,-58.392512,Recoleta,
-34.6177769,-58.3715437,San Telmo,
-34.56969452,-58.45307541,Colegiales,
-34.62114,-58.505965,Monte Castro,
-34.59863281,-58.43992615,Villa Crespo,
-34.63153839,-58.38391113,Constitución,
-34.621275,-58.36148,Puerto Madero,
-34.57766724,-58.48147583,Villa Urquiza,
-34.58563995,-58.46988297,Villa Ortúzar,
-34.63536835,-58.4921608,Vélez Sarsfield,
-34.5998424121,-58.3747964228,San Nicolás,
-34.688896,-58.476625,Villa Riachuelo,
-34.63047028,-58.38932037,Constitución,
-34.6028793,-58.4651761,Villa General Mitre,
-34.5998425,-58.4665845,La Paternal,
-34.6444386,-58.4950495,Villa Luro,
-34.6150288,-58.362972,Puerto Madero,
-34.5819678,-58.4734929,Villa Ortúzar,
-34.6114557,-58.4552508,Caballito,
-34.6114557,-58.4552508,Caballito,
-34.6592312,-58.4770284,Parque Avellaneda,
-34.5428017,-58.4645925,Núñez,
-34.5796442,-58.4247599,Palermo,Palermo Pacífico
-34.5589037,-58.4441079,Belgrano,Bajo Belgrano
-34.5805116,-58.404479,Palermo,Palermo Norte
-34.6063365,-58.4527105,Caballito,
-34.5974268,-58.3785565,Retiro,
-34.5626946,-58.4478255,Belgrano,Barrio Chino
-34.60230255,-58.45117188,Villa Crespo,
-34.6192242,-58.3930174,San Cristóbal,
-34.580418538,-58.4918441921,Villa Urquiza,
-34.6261244,-58.3859524,Constitución,
-34.6261244,-58.3859524,Constitución,
-34.6261244,-58.3859524,Constitución,
-34.6072525951,-58.3751427571,San Nicolás,
-34.60381,-58.41797,Almagro,
-34.6279025,-58.4321667,Parque Chacabuco,
-34.6177788094,-58.4762813694,Villa Santa Rita,
-34.6579543,-58.5135577,Mataderos,Naon
-34.5724437,-58.4474094,Colegiales,
-34.6004537738,-58.395774163,Balvanera,
-34.594358,-58.392187,Recoleta,
-34.6149112,-58.3717144,Monserrat,
-34.5862630496,-58.4437663903,Chacarita,
-34.5862630496,-58.4437663903,Chacarita,
-34.6130072,-58.360158,Puerto Madero,
-34.5961865644,-58.5153419111,Villa Devoto,
-34.6237933,-58.4022563,San Cristóbal,
-34.6060807,-58.4784425,Villa del Parque,
-34.5766455,-58.4235742,Palermo,Palermo Pacífico
-34.5669454,-58.4312779,Palermo,Las Cañitas
-34.6068015,-58.3911124,San Nicolás,
-34.5862630496,-58.4437663903,Chacarita,
-34.6617335032,-58.4860954953,Mataderos,
-34.6370193,-58.4500539,Parque Chacabuco,
-34.6613805134,-58.4857092572,Mataderos,
-34.5835444,-58.4039932,Recoleta,La Isla
-34.5862630496,-58.4437663903,Chacarita,
-34.6665864,-58.4724801,Villa Lugano,
-34.6058915,-58.4543861,Caballito,
-34.5863917,-58.4441478,Chacarita,
-34.6033231,-58.4183102,Almagro,
-34.6261625,-58.4390988,Caballito,
-34.6116372,-58.4659107,Villa General Mitre,
-34.6116372,-58.4659107,Villa General Mitre,
-34.6116372,-58.4659107,Villa General Mitre,
-34.6428144771,-58.4909934778,Parque Avellaneda,
-34.5880303,-58.4145618,Palermo,Alto Palermo
-34.5788889,-58.4238889,Palermo,Palermo Pacífico
-34.5853113,-58.4386353,Palermo,Palermo Hollywood
-34.5853113,-58.4386353,Palermo,Palermo Hollywood
-34.5379063,-58.4666155,Núñez,
-34.5740282,-58.422726,Palermo,Palermo Pacífico
-34.6155086,-58.3800913,Monserrat,
-34.5924559,-58.4487781,Chacarita,
-34.57943,-58.4921539,Villa Urquiza,
-34.57943,-58.4921539,Villa Urquiza,
-34.5964459,-58.379923,Retiro,
-34.5557073,-58.4617062,Belgrano,
-34.6542079,-58.4062324,Nueva Pompeya,
-34.5757526,-58.4200332,Palermo,Palermo Pacífico
-34.5757526,-58.4200332,Palermo,Palermo Pacífico
-34.583999496,-58.4421263344,Palermo,Palermo Hollywood
-34.5705179,-58.4914578,Villa Urquiza,
-34.5829336,-58.4514013,Chacarita,
-34.5824223,-58.4137913,Palermo,Palermo Botánico
-34.5839389,-58.4003307,Palermo,La Isla
-34.5596674,-58.4630557,Belgrano,
-34.5902072,-58.4141885,Palermo,Alto Palermo
-34.5832341284,-58.405100494,Palermo,Barrio Parque
-34.5640442,-58.437278,Palermo,Las Cañitas
-34.5677419,-58.4696972,Belgrano,Belgrano R
-34.5972121,-58.3886663,Recoleta,
-34.5972121,-58.3886663,Recoleta,
-34.6059353,-58.4395634,Caballito,
-34.5473060066,-58.4489562736,Belgrano,Barrio River
-34.5687285,-58.4752092,Villa Urquiza,
-34.584265963,-58.406555454,Recoleta,
-34.5768008,-58.4137299,Palermo,Palermo Botánico
-34.5894773,-58.3911857,Recoleta,La Isla
-34.5929913,-58.3861891,Retiro,
-34.5775261,-58.4040508,Palermo,Barrio Parque
-34.5902076,-58.3850169,Retiro,
-34.605097,-58.4261555,Almagro,
-34.5919419,-58.4295502,Palermo,Palermo Soho
-34.5727784,-58.4794758,Villa Urquiza,
-34.5727784,-58.4794758,Villa Urquiza,
-34.5727784,-58.4794758,Villa Urquiza,
-34.5727784,-58.4794758,Villa Urquiza,
-34.605097,-58.4261555,Almagro,
-34.605097,-58.4261555,Almagro,
-34.5794088,-58.4334177,Palermo,Palermo Hollywood
-34.55134201,-58.46227646,Núñez,
-34.5516383,-58.4961145,Saavedra,
-34.57606,-58.4298815,Palermo,Las Cañitas
-34.5457433,-58.4590301,Núñez,
-34.5859757,-58.4150508,Palermo,Alto Palermo
-34.5959265,-58.3962077,Recoleta,
-34.639756,-58.38877524,Barracas,
-34.5566788,-58.4476929,Belgrano,Barrio Chino
-34.5566788,-58.4476929,Belgrano,Barrio Chino
-34.5567845,-58.4477084,Belgrano,Barrio Chino
-34.6033094,-58.3954828,Balvanera,Once
-34.6282,-58.4705,Flores,
-34.6086984,-58.4220849,Almagro,
-34.5830035,-58.4072669,Palermo,Palermo Norte
-34.584037,-58.42738,Palermo,Palermo Soho
-34.5705654,-58.4352013,Palermo,Las Cañitas
-34.5871488,-58.3951879,Recoleta,La Isla
-34.5869932,-58.3881637,Recoleta,La Isla
-34.5871488,-58.3951879,Recoleta,La Isla
-34.652327,-58.515041,Mataderos,Naon
-34.612013,-58.377016,Monserrat,
-34.606758,-58.38903,San Nicolás,
-34.63345718,-58.44574738,Parque Chacabuco,
-34.605703,-58.46748,Villa General Mitre,
-34.6243137,-58.4726956,Flores,
-34.591556,-58.42626,Palermo,Palermo Soho
-34.5522245,-58.4516438,Belgrano,Barrio River
-34.6095104,-58.3850241,Monserrat,
-34.5879149,-58.4041397,Recoleta,
-34.6134771,-58.4720289,Villa General Mitre,
-34.5742948,-58.4814889,Villa Urquiza,
-34.6037337,-58.3784068,San Nicolás,
-34.59202576,-58.37647247,Retiro,
-34.63210678,-58.3827095,Barracas,
-34.582082,-58.446622,Colegiales,
-34.635788,-58.4021912,Parque Patricios,
-34.596534,-58.380961,Retiro,
-34.5985136,-58.3761147,Retiro,
-34.617685,-58.4197332,Almagro,
-34.5968691,-58.4261982,Villa Crespo,
-34.5838039,-58.441953,Palermo,Palermo Hollywood
-34.5838039,-58.441953,Palermo,Palermo Hollywood
-34.5838039,-58.441953,Palermo,Palermo Hollywood
-34.5838039,-58.441953,Palermo,Palermo Hollywood
-34.5838039,-58.441953,Palermo,Palermo Hollywood
-34.5838039,-58.441953,Palermo,Palermo Hollywood
-34.5838039,-58.441953,Palermo,Palermo Hollywood
-34.6454035,-58.3812839,Barracas,
-34.5593893439,-58.464485127,Belgrano,Belgrano R
-34.5723968,-58.4475569,Colegiales,
-34.5723968,-58.4475569,Colegiales,
-34.6118473,-58.3965419,Balvanera,Once
-34.6118473,-58.3965419,Balvanera,Once
-34.6118473,-58.3965419,Balvanera,Once
-34.6118473,-58.3965419,Balvanera,Once
-34.6118473,-58.3965419,Balvanera,Once
-34.6118473,-58.3965419,Balvanera,Once
-34.6118473,-58.3965419,Balvanera,Once
-34.623048,-58.490279,Floresta,
-34.6077536,-58.3978948,Balvanera,Once
-34.5847813,-58.4522335,Chacarita,
-34.579002,-58.452461,Colegiales,
-34.574215,-58.457257,Colegiales,
-34.574215,-58.457257,Colegiales,
-34.604216,-58.3779807,San Nicolás,
-34.5987134584,-58.4502355319,Villa Crespo,
-34.6033203,-58.4528301,Villa Crespo,
-34.582988,-58.503295,Villa Pueyrredón,Barrio Albarellos
-34.6218498,-58.4131459,Boedo,
-34.5776433,-58.4722717,Villa Ortúzar,
-34.569235,-58.489231,Villa Urquiza,
-34.633437,-58.446043,Parque Chacabuco,
-34.621543,-58.423555,Boedo,
-34.621543,-58.423555,Boedo,
-34.621543,-58.423555,Boedo,
-34.621543,-58.423555,Boedo,
-34.577793,-58.4363554,Palermo,Palermo Hollywood
-34.5888302,-58.4311053,Palermo,Palermo Soho
-34.577793,-58.4363554,Palermo,Palermo Hollywood
-34.6531267,-58.4190205,Nueva Pompeya,
-34.5723968,-58.4475569,Colegiales,
-34.5540627,-58.4550482,Belgrano,Barrio Chino
-34.5723968,-58.4475569,Colegiales,
-34.5723968,-58.4475569,Colegiales,
-34.5615691,-58.4568705,Belgrano,Barrio Chino
-34.5723968,-58.4475569,Colegiales,
-34.598189,-58.397336,Recoleta,
-34.5444222,-58.4827082,Saavedra,
-34.5444222,-58.4827082,Saavedra,
-34.5444222,-58.4827082,Saavedra,
-34.6107177,-58.4115892,Balvanera,Once
-34.6007736,-58.4077534,Balvanera,Abasto
-34.6111717,-58.3879271,Monserrat,
-34.5760225,-58.4483554,Colegiales,
-34.6211421,-58.5212156,Villa Real,
-34.5947209,-58.4442897,Villa Crespo,
-34.621114,-58.3839465,Constitución,
-34.588204,-58.483239,Parque Chas,
-34.641159,-58.459687,Flores,
-34.6454035,-58.3812839,Barracas,
-34.6286134,-58.37209,Barracas,
-34.630152,-58.4317885,Parque Chacabuco,
-34.639544,-58.4325537,Parque Chacabuco,
-34.6301521,-58.4317888,Parque Chacabuco,
-34.6325264,-58.4095965,Parque Patricios,
-34.6467056,-58.365101,La Boca,
